time_s,latency_ms
23.737499,7.1214
23.744623,7.1228
23.751746,7.1222
23.758870,7.1218
23.765993,7.1223
23.773116,7.1218
23.780242,7.1251
23.787371,7.1265
23.794499,7.1268
23.801688,7.1877
23.808812,7.1226
23.815957,7.1432
23.823092,7.1308
23.830220,7.1267
23.837363,7.1414
23.844494,7.1289
23.851620,7.1229
23.858776,7.1548
23.865900,7.1231
23.873024,7.1222
23.880148,7.1226
23.887272,7.1228
23.894397,7.1231
23.901522,7.1240
23.908707,7.1835
23.915833,7.1245
23.922962,7.1281
23.930088,7.1244
23.937214,7.1249
23.944338,7.1220
23.951463,7.1234
23.958586,7.1223
23.965710,7.1226
23.972834,7.1219
23.979956,7.1213
23.987082,7.1238
23.994207,7.1232
24.001332,7.1235
24.008456,7.1226
24.015649,7.1915
24.022773,7.1226
24.029907,7.1332
24.037089,7.1802
24.044223,7.1269
24.051371,7.1460
24.058497,7.1233
24.065620,7.1218
24.072746,7.1248
24.079885,7.1372
24.087013,7.1263
24.094145,7.1254
24.101271,7.1234
24.108396,7.1233
24.115547,7.1495
24.122734,7.1852
24.129859,7.1235
24.136985,7.1250
24.144109,7.1226
24.151234,7.1224
24.158358,7.1226
24.165481,7.1220
24.172631,7.1486
24.179760,7.1257
24.186883,7.1212
24.194006,7.1217
24.201130,7.1216
24.208269,7.1375
24.215394,7.1216
24.222517,7.1221
24.229839,7.3204
24.237048,7.2026
24.244237,7.1828
24.251418,7.1764
24.258578,7.1521
24.265708,7.1274
24.272835,7.1255
24.279959,7.1234
24.287082,7.1220
24.294208,7.1242
24.301332,7.1226
24.308462,7.1277
24.315587,7.1218
24.322723,7.1345
24.329852,7.1267
24.336985,7.1316
24.344162,7.1737
24.351287,7.1236
24.358411,7.1236
24.365536,7.1238
24.372812,7.2744
24.379934,7.1208
24.387058,7.1221
24.394183,7.1242
24.401308,7.1235
24.408432,7.1223
24.415556,7.1216
24.422679,7.1218
24.429803,7.1225
24.436929,7.1253
24.444053,7.1223
24.451239,7.1844
24.458362,7.1216
24.465486,7.1229
24.472611,7.1240
24.479734,7.1216
24.486858,7.1226
24.493982,7.1227
24.501113,7.1300
24.508242,7.1270
24.515371,7.1272
24.522496,7.1221
24.529622,7.1251
24.536747,7.1222
24.543870,7.1214
24.550997,7.1255
24.558189,7.1909
24.565340,7.1490
24.572474,7.1324
24.579599,7.1216
24.586726,7.1257
24.593851,7.1237
24.600975,7.1223
24.608099,7.1219
24.615223,7.1222
24.622346,7.1224
24.629471,7.1236
24.636595,7.1220
24.643718,7.1217
24.650842,7.1230
24.657965,7.1208
24.665182,7.2163
24.672307,7.1232
24.679430,7.1218
24.686552,7.1214
24.693680,7.1262
24.700804,7.1225
24.707928,7.1223
24.715093,7.1639
24.722227,7.1302
24.729353,7.1238
24.736476,7.1224
24.743598,7.1211
24.750722,7.1223
24.757851,7.1280
24.764976,7.1233
24.772151,7.1732
24.779306,7.1548
24.786436,7.1257
24.793563,7.1257
24.800688,7.1227
24.807814,7.1243
24.814952,7.1368
24.822079,7.1226
24.829215,7.1345
24.836410,7.1912
24.843546,7.1300
24.850742,7.1916
24.857919,7.1697
24.865056,7.1328
24.872181,7.1237
24.879371,7.1891
24.886508,7.1354
24.893634,7.1243
24.900763,7.1271
24.907888,7.1230
24.915014,7.1237
24.922136,7.1215
24.929262,7.1241
24.936385,7.1215
24.943508,7.1224
24.950636,7.1263
24.957759,7.1216
24.964883,7.1229
24.972007,7.1224
24.979131,7.1232
24.986364,7.2318
24.993684,7.3145
25.000823,7.1357
25.007993,7.1674
25.015353,7.3536
25.022481,7.1254
25.029608,7.1259
25.036734,7.1238
25.043857,7.1216
25.050981,7.1223
25.058110,7.1277
25.065257,7.1422
25.072387,7.1272
25.079537,7.1473
25.086661,7.1224
25.093785,7.1232
25.100976,7.1893
25.108101,7.1221
25.115234,7.1314
25.122362,7.1245
25.129486,7.1231
25.136609,7.1218
25.143732,7.1222
25.150855,7.1217
25.157980,7.1237
25.165105,7.1237
25.172229,7.1221
25.179352,7.1220
25.186476,7.1223
25.193599,7.1217
25.200740,7.1407
25.207929,7.1862
25.215056,7.1256
25.222178,7.1211
25.229305,7.1258
25.236428,7.1215
